event_id,investigation_type,event_date,location,country,injury_severity,aircraft_damage,aircraft_category,make,model,amateur_built,number_of_engines,engine_type,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition
20220916105953,Accident,2022-09-14,"Glisy, ",France,unknown,Substantial,Airplane,piper,PA 46-350P,No,1.0,unknown,0.0,0.0,0.0,0.0,unknown
20220919105959,Accident,2022-09-14,"Elberta, AL",United States,Serious,Substantial,Airplane,kumhyr_david_b,VANS RV-8A,No,1.0,unknown,0.0,0.0,1.0,0.0,VMC
20220921105978,Incident,2022-09-14,"Mumbai, ",India,unknown,unknown,Airplane,boeing,787,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20220921105978,Incident,2022-09-14,"Mumbai, ",India,unknown,unknown,Airplane,boeing,787,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20220915105942,Accident,2022-09-15,"Afton, VA",United States,Fatal,Destroyed,Airplane,piper,PA32,No,1.0,unknown,1.0,0.0,0.0,0.0,VMC
20220915105947,Accident,2022-09-15,"Waldo, FL",United States,Minor,Substantial,Airplane,yakovlev,YAK-55M,No,1.0,unknown,0.0,1.0,0.0,0.0,VMC
20220917105956,Accident,2022-09-15,"Henderson, NV",United States,Non-Fatal,Substantial,Airplane,beech,M35,No,1.0,unknown,0.0,0.0,0.0,2.0,VMC
20220919105969,Accident,2022-09-15,"Lander, WY",United States,Non-Fatal,Substantial,Airplane,jacquneaux_glen_r,CGS HAWK,No,1.0,unknown,0.0,0.0,0.0,1.0,VMC
20220926105998,Incident,2022-09-15,"Queretaro, OF",United States,unknown,Substantial,Airplane,fairchild,227,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20220916105955,Accident,2022-09-16,"Aztec, AZ",United States,Fatal,Destroyed,Airplane,trom_wayne,VANS RV6A,Yes,1.0,unknown,2.0,0.0,0.0,0.0,VMC
20220919105963,Accident,2022-09-16,"Ventura, CA",United States,Minor,Substantial,Airplane,cessna,172L,No,1.0,unknown,0.0,1.0,0.0,2.0,VMC
20220919105967,Accident,2022-09-16,"Anchorage, AK",United States,Minor,Substantial,Airplane,piper,PA-18-150,No,1.0,Reciprocating,0.0,1.0,0.0,1.0,VMC
20220918105957,Accident,2022-09-17,"Longmont, CO",United States,Fatal,Destroyed,Airplane,sonex_aircraft,XENOS,Yes,1.0,unknown,3.0,0.0,0.0,0.0,VMC
20220918105957,Accident,2022-09-17,"Longmont, CO",United States,Fatal,Destroyed,Airplane,cessna,172S,No,1.0,unknown,3.0,0.0,0.0,0.0,VMC
20220918105958,Accident,2022-09-17,"Citra, FL",United States,Fatal,Substantial,Airplane,wren_ronnie_d,TITAN II,Yes,1.0,unknown,2.0,0.0,0.0,0.0,VMC
20220919105960,Accident,2022-09-17,"Sevierville, TN",United States,Minor,Substantial,Airplane,rockwell_international,700,No,2.0,unknown,0.0,1.0,0.0,3.0,VMC
20220919105966,Accident,2022-09-17,"Delphi, IN",United States,Non-Fatal,Destroyed,Airplane,slipstream,Revelation,Yes,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20220922105981,Accident,2022-09-17,"Sesso, Reggio Emilia, OF",Italy,Fatal,Substantial,Airplane,evektor,EV97,No,0.0,unknown,2.0,0.0,0.0,0.0,unknown
20220919105961,Accident,2022-09-18,"Great Barrington, MA",United States,Non-Fatal,Unknown,Airplane,piper,PA-22-150,No,1.0,unknown,0.0,0.0,0.0,2.0,VMC
20220919105962,Accident,2022-09-18,"Reno, NV",United States,Fatal,Destroyed,Airplane,aerovodochody,L-29 DELFIN,No,1.0,unknown,1.0,0.0,0.0,0.0,VMC
20220920105973,Accident,2022-09-18,"Shaunavon, OF",Canada,Fatal,Substantial,Airplane,cessna,172,No,0.0,unknown,2.0,0.0,0.0,0.0,unknown
20220923105991,Accident,2022-09-18,"Tok, AK",United States,Non-Fatal,Substantial,Airplane,piper,PA-12,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20220919105964,Accident,2022-09-19,"Chinchilla, ",American Samoa,Fatal,Substantial,Airplane,air_tractor,AT502,No,0.0,unknown,1.0,0.0,0.0,0.0,unknown
20220919105965,Accident,2022-09-19,"Bridgeton, NJ",United States,Fatal,Substantial,Airplane,champion,AERONCA 7AC,No,1.0,unknown,2.0,0.0,0.0,0.0,VMC
20220920105976,Accident,2022-09-19,"Egegik, AK",United States,Minor,Substantial,Airplane,dehavilland,DHC-2,No,1.0,Reciprocating,0.0,2.0,0.0,1.0,VMC
20220921105977,Incident,2022-09-19,"Donji Proloac, ",Croatia,Non-Fatal,Unknown,Airplane,cessna,172,No,0.0,unknown,0.0,0.0,0.0,3.0,unknown
20220922105985,Incident,2022-09-19,"Belfast, OF",United Kingdom,Non-Fatal,unknown,unknown,atr,ATR72,No,0.0,unknown,0.0,0.0,0.0,36.0,unknown
20221003106039,Accident,2022-09-19,"Howe, ID",United States,Non-Fatal,Substantial,Airplane,angus_watt,ZENAIR STOLCH 750,No,1.0,unknown,0.0,0.0,0.0,1.0,VMC
20220920105974,Accident,2022-09-20,"Pasco, WA",United States,Non-Fatal,Destroyed,Airplane,cessna,525B,No,2.0,unknown,0.0,0.0,0.0,10.0,unknown
20220920105975,Accident,2022-09-20,"Lebanon, IN",United States,Non-Fatal,Substantial,Airplane,mossman_michael_d,ZENAIR CH 601 HD,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20220926105996,Accident,2022-09-20,"San Antonio del Estrecho, ",Peru,Fatal,unknown,unknown,bae,3201EP,No,0.0,unknown,1.0,0.0,0.0,0.0,unknown
20220922105983,Accident,2022-09-21,"Kenora, ",Canada,Fatal,Substantial,Airplane,meriwether_jon,ARION LIGHTNING,No,1.0,unknown,1.0,0.0,0.0,0.0,unknown
20220923105987,Accident,2022-09-21,"Southern Shores, NC",United States,Fatal,Substantial,WSFT,northwing_design,APACHE SPORT,No,1.0,unknown,1.0,1.0,0.0,0.0,VMC
20220923105992,Accident,2022-09-21,"Ocean City, MD",United States,Non-Fatal,Unknown,Airplane,cessna,180,No,1.0,unknown,0.0,0.0,0.0,1.0,VMC
20221011106100,Accident,2022-09-21,"Santa Cruz, OF",Bolivia,Fatal,Destroyed,Airplane,embraer,EMB720,No,0.0,unknown,1.0,0.0,0.0,0.0,unknown
20220923105986,Accident,2022-09-22,"Savoy, TX",United States,Non-Fatal,Substantial,Airplane,commander_aircraft_co,114TC,No,1.0,unknown,0.0,0.0,0.0,2.0,VMC
20220923105988,Accident,2022-09-22,"Cincinnati, OH",United States,Non-Fatal,Substantial,Airplane,zenith,CH 750,Yes,1.0,unknown,0.0,0.0,0.0,1.0,VMC
20220923105990,Accident,2022-09-22,"Sisters, OR",United States,Fatal,Destroyed,Airplane,piper,PA-28-140,No,1.0,unknown,1.0,0.0,0.0,0.0,IMC
20220927106004,Incident,2022-09-22,"Los Angeles, CA",United States,Non-Fatal,unknown,Airplane,airbus,A330-243,No,2.0,unknown,0.0,0.0,0.0,290.0,Unk
20221018106150,Accident,2022-09-22,"Yao, OF",United States,Non-Fatal,Substantial,Airplane,cessna,C172,No,0.0,unknown,0.0,0.0,0.0,2.0,unknown
20220926106000,Accident,2022-09-23,"Chignik Lake, AK",United States,Non-Fatal,Substantial,Airplane,piper,PA-18-150,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20220928106012,Accident,2022-09-23,"South Jordan, UT",United States,Minor,Substantial,Airplane,piper,PA-28RT-201,No,1.0,Reciprocating,0.0,1.0,0.0,1.0,VMC
20221011106105,Accident,2022-09-23,"Champais, Quebec, ",Canada,Fatal,Substantial,Airplane,wagaero,Sportsman,No,0.0,unknown,2.0,0.0,0.0,0.0,unknown
20220926105994,Accident,2022-09-24,"Houma, LA",United States,Non-Fatal,Substantial,Helicopter,agusta,AW139,No,2.0,unknown,0.0,0.0,0.0,6.0,VMC
20220926105995,Accident,2022-09-24,"Buffalo, NY",United States,Serious,Substantial,Airplane,taylorcraft,BC12D-85,No,1.0,unknown,0.0,0.0,1.0,0.0,VMC
20220926105997,Accident,2022-09-24,"Montpellier, ",France,Minor,unknown,unknown,boeing,737,No,0.0,unknown,0.0,3.0,0.0,0.0,unknown
20220928106008,Accident,2022-09-24,"Rideau-Ontario, ",Canada,Fatal,Destroyed,Airplane,challenger,II,No,0.0,unknown,1.0,0.0,0.0,0.0,unknown
20221004106054,Accident,2022-09-24,"Oneonta, AL",United States,Serious,Substantial,Powered Parachute,destiny,XLT,No,1.0,Reciprocating,0.0,1.0,1.0,0.0,VMC
20220926105993,Accident,2022-09-25,"Skwenta, AK",United States,Fatal,Substantial,Airplane,cessna,180A,No,1.0,unknown,1.0,0.0,0.0,0.0,VMC
20220927106002,Accident,2022-09-25,"Del Norte, CO",United States,Minor,Substantial,Airplane,hibbard_norman_e,THORP T-18,Yes,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20220927106006,Accident,2022-09-25,"Big Bear, CA",United States,Minor,Substantial,Airplane,hartunian_robert,PULSAR XP,No,1.0,unknown,0.0,1.0,0.0,0.0,unknown
20220928106013,Incident,2022-09-25,"Panama City, ",Saint Pierre and Miquelon,Non-Fatal,unknown,unknown,boeing,737,No,0.0,unknown,0.0,0.0,0.0,158.0,unknown
20220928106016,Accident,2022-09-25,"Lyman, WA",United States,Non-Fatal,Substantial,Airplane,cessna,150L,No,1.0,unknown,0.0,0.0,0.0,2.0,VMC
20221027106210,Accident,2022-09-25,"Richmond, KY",United States,Non-Fatal,Substantial,Airplane,piper,PA60,No,2.0,unknown,0.0,0.0,0.0,1.0,VMC
20220927106007,Accident,2022-09-26,"Superior, MT",United States,Non-Fatal,Substantial,Airplane,cessna,172M,No,1.0,unknown,0.0,0.0,0.0,1.0,VMC
20220928106015,Accident,2022-09-26,"Mesa, AZ",United States,Minor,Substantial,Helicopter,robinson_helicopter,R22 BETA,No,1.0,unknown,0.0,2.0,0.0,0.0,VMC
20221006106076,Accident,2022-09-26,"Williston, ND",United States,Non-Fatal,Substantial,Airplane,cessna,180,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20221017106141,Accident,2022-09-26,"Augusta, GA",United States,Non-Fatal,Substantial,Airplane,cessna,414,No,2.0,unknown,0.0,0.0,0.0,2.0,VMC
20221017106142,Accident,2022-09-26,"Clearwater, FL",United States,Non-Fatal,Unknown,Airplane,piper,PA-28R-200,No,1.0,unknown,0.0,0.0,0.0,2.0,VMC
20220927106005,Accident,2022-09-27,"Yankton, SD",United States,Fatal,Destroyed,Gyrocraft,airgyro,AG915,Yes,1.0,unknown,1.0,0.0,0.0,0.0,VMC
20220928106009,Accident,2022-09-27,"Glendale, AZ",United States,Non-Fatal,Substantial,Airplane,vashon_aircraft,RANGER R7,No,1.0,unknown,0.0,0.0,0.0,1.0,unknown
20220928106010,Accident,2022-09-27,"McGregor, TX",United States,Non-Fatal,Unknown,Airplane,cessna,550,No,2.0,unknown,0.0,0.0,0.0,2.0,unknown
20221003106050,Accident,2022-09-27,"Hermiston, OR",United States,Non-Fatal,Substantial,Airplane,cessna,180H,No,1.0,unknown,0.0,0.0,0.0,1.0,unknown
20221128106375,Accident,2022-09-27,"Battle Creek, MI",United States,Non-Fatal,unknown,unknown,piper,PA-18,No,0.0,unknown,0.0,0.0,0.0,2.0,unknown
20220928106014,Accident,2022-09-28,"Allentown, PA",United States,Fatal,Destroyed,Airplane,piper,PA-28-140,No,1.0,unknown,1.0,0.0,1.0,0.0,VMC
20220929106017,Accident,2022-09-28,"Tucson, AZ",United States,Fatal,Destroyed,Airplane,grumman_american_avn._corp.,AA-5B,No,1.0,unknown,1.0,0.0,0.0,0.0,unknown
20220929106018,Accident,2022-09-28,"San Antonio, TX",United States,Non-Fatal,Substantial,Airplane,cirrus_design_corp,SR20,No,1.0,unknown,0.0,0.0,0.0,1.0,unknown
20220929106019,Accident,2022-09-28,"London, ",Great Britain,Non-Fatal,Substantial,Airplane,boeing,777,No,0.0,unknown,0.0,0.0,0.0,2.0,unknown
20220929106019,Accident,2022-09-28,"London, ",Great Britain,Non-Fatal,unknown,Airplane,boeing,757,No,0.0,unknown,0.0,0.0,0.0,2.0,unknown
20220929106024,Accident,2022-09-28,"Winterville, SC",United States,Minor,Substantial,Airplane,cessna,140,No,1.0,unknown,0.0,2.0,0.0,0.0,unknown
20220929106021,Accident,2022-09-29,"Nashville, TN",United States,Minor,Substantial,Helicopter,robinson_helicopter,R22 BETA,No,1.0,unknown,0.0,1.0,0.0,0.0,VMC
20221003106045,Accident,2022-09-29,"Hood River, OR",United States,Non-Fatal,Substantial,Glider,schleicher,ASW-20,No,0.0,unknown,0.0,0.0,0.0,1.0,unknown
20221003106047,Accident,2022-09-29,"Willard, UT",United States,Non-Fatal,Substantial,Airplane,arter_warren,CARBON CUB CCK-1865,No,1.0,unknown,0.0,0.0,0.0,1.0,VMC
20221006106083,Accident,2022-09-29,"Denver, CO",United States,Serious,unknown,unknown,boeing,737-7CT,No,0.0,unknown,0.0,0.0,1.0,140.0,unknown
20221011106106,Accident,2022-09-29,"Joyabaj, ",Guatemala,Fatal,Destroyed,Helicopter,robinson,R44,No,0.0,unknown,2.0,0.0,0.0,0.0,unknown
20221031106225,Accident,2022-09-29,"Shell Lake, WI",United States,Non-Fatal,Substantial,Airplane,piper,PA-28-180,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20221003106041,Accident,2022-09-30,"Cedar City, UT",United States,Non-Fatal,Substantial,Helicopter,robinson_helicopter,R44,No,1.0,unknown,0.0,0.0,0.0,2.0,VMC
20221003106051,Accident,2022-09-30,"Haskell, OK",United States,Non-Fatal,Destroyed,Airplane,shirey_david_a,FISHER CELEBRITY,Yes,1.0,unknown,0.0,0.0,0.0,1.0,VMC
20221005106062,Accident,2022-09-30,"Toluca, ",Mexico,Fatal,Destroyed,Airplane,cirrus,SR22,No,0.0,unknown,3.0,0.0,0.0,0.0,unknown
20221002106033,Accident,2022-10-01,"Nantes, ",France,Non-Fatal,unknown,unknown,boeing,737,No,0.0,unknown,0.0,0.0,0.0,171.0,unknown
20221003106034,Incident,2022-10-01,"Manila, ",Philippines,Non-Fatal,Minor,Airplane,boeing,777,No,0.0,unknown,0.0,0.0,0.0,368.0,unknown
20221003106044,Accident,2022-10-01,"Fresno, CA",United States,Serious,Substantial,Helicopter,bell,206B,No,1.0,unknown,0.0,0.0,2.0,0.0,VMC
20221003106046,Accident,2022-10-01,"Groveland, CA",United States,Non-Fatal,Substantial,Airplane,mary_alexander,JA30 SUPERSTOL,No,1.0,unknown,0.0,0.0,0.0,0.0,unknown
20221003106048,Accident,2022-10-01,"Reno, NV",United States,Non-Fatal,Substantial,Airplane,2021fx3_llc,CCX-2000,Yes,1.0,unknown,0.0,0.0,0.0,2.0,VMC
20221004106056,Accident,2022-10-01,"Mesa, AZ",United States,Non-Fatal,Substantial,Helicopter,bell,47G,No,1.0,unknown,0.0,0.0,0.0,1.0,VMC
20221011106107,Accident,2022-10-01,"Clarksburg, CA",United States,Non-Fatal,Substantial,Airplane,seabourn_scott_r,CCK-2000,Yes,1.0,unknown,0.0,0.0,0.0,2.0,VMC
20221002106032,Accident,2022-10-02,"Hermantown, MN",United States,Fatal,Substantial,Airplane,cessna,172S,No,1.0,unknown,3.0,0.0,0.0,0.0,IMC
20221003106036,Accident,2022-10-02,"Burnet, TX",United States,Non-Fatal,Substantial,Airplane,cessna,140,No,1.0,unknown,0.0,0.0,0.0,1.0,unknown
20221003106040,Accident,2022-10-02,"Perma, MT",United States,Fatal,Substantial,Airplane,scoda_aeronautica_ltda,SUPER PETREL LS,No,1.0,unknown,1.0,0.0,0.0,0.0,unknown
20221003106042,Accident,2022-10-02,"Clovis, NM",United States,Non-Fatal,Substantial,Airplane,piper,PA 46-350P,No,1.0,unknown,0.0,0.0,0.0,2.0,VMC
20221003106049,Accident,2022-10-02,"Danville, IL",United States,Non-Fatal,Substantial,Airplane,champion,7KCAB,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20221004106053,Accident,2022-10-02,"Murry, KY",United States,Serious,Substantial,Airplane,aeronca,7AC,No,1.0,unknown,0.0,0.0,1.0,0.0,VMC
20221005106061,Accident,2022-10-02,"Curatone, OF",Italy,Fatal,Destroyed,Airplane,cessna,172,No,0.0,unknown,1.0,0.0,3.0,0.0,unknown
20221005106064,Accident,2022-10-02,"Cunderdin, ",American Samoa,Fatal,Destroyed,Helicopter,robinson,R22,No,0.0,unknown,2.0,0.0,0.0,0.0,unknown
20221004106052,Accident,2022-10-03,"Vielbrunn, ",Georgia,Fatal,Unknown,Airplane,cessna,206,No,0.0,unknown,1.0,0.0,0.0,0.0,unknown
20221004106055,Accident,2022-10-03,"Houston, TX",United States,Non-Fatal,Substantial,Airplane,embraer_s_a,EMB-545,No,2.0,unknown,0.0,0.0,0.0,4.0,VMC
20221005106065,Accident,2022-10-03,"Kubin, ",American Samoa,Minor,Substantial,Airplane,pilatus,BN2A-21,No,0.0,unknown,0.0,2.0,0.0,0.0,unknown
20221005106068,Accident,2022-10-03,"Waconia, MN",United States,Serious,Substantial,Airplane,taylorcraft_aviation_corp,F19,No,1.0,unknown,0.0,0.0,1.0,0.0,VMC
20221011106104,Accident,2022-10-03,"Komatsu, Ishikawa, OF",Japan,Minor,unknown,Airplane,boeing,737,No,2.0,unknown,0.0,1.0,0.0,105.0,unknown
20221004106057,Accident,2022-10-04,"Coleman, FL",United States,Non-Fatal,Substantial,Airplane,cessna,177B,No,1.0,unknown,0.0,0.0,0.0,1.0,unknown
20221005106059,Accident,2022-10-04,"Jamul, CA",United States,Fatal,Destroyed,Airplane,cornford_craig_h,MUSTANG II,Yes,1.0,unknown,1.0,0.0,0.0,0.0,VMC
20221005106060,Accident,2022-10-04,"Milan, GA",United States,Non-Fatal,Substantial,Airplane,piper,PA-30,No,2.0,unknown,0.0,0.0,0.0,1.0,VMC
20221013106116,Accident,2022-10-04,"Sanford, FL",United States,Non-Fatal,Substantial,Airplane,cessna,172S,No,1.0,unknown,0.0,0.0,0.0,2.0,VMC
20221019106163,Accident,2022-10-04,"Hot Springs, MT",United States,Non-Fatal,Substantial,Airplane,aaa_aircraft_llc,CCX-2000,No,1.0,unknown,0.0,0.0,0.0,2.0,unknown
20221005106070,Accident,2022-10-05,"Arundel, ME",United States,Fatal,Destroyed,Airplane,beech,A36,No,1.0,unknown,2.0,0.0,0.0,0.0,IMC
20221006106075,Accident,2022-10-05,"San Antonio, TX",United States,Non-Fatal,Substantial,Airplane,aeronca,7BCM,No,1.0,unknown,0.0,0.0,0.0,1.0,unknown
20221006106077,Incident,2022-10-05,"Dayton, OH",United States,Non-Fatal,unknown,unknown,bombardier_inc,CL-600-2B19,No,0.0,unknown,0.0,0.0,0.0,45.0,unknown
20221011106095,Accident,2022-10-05,"Navasota, TX",United States,Non-Fatal,Substantial,Airplane,cessna,L-19E,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20221116106302,Accident,2022-10-05,"Freeport, IL",United States,Non-Fatal,Substantial,Airplane,raytheon_aircraft_company,A36,No,1.0,unknown,0.0,0.0,0.0,2.0,unknown
20221006106074,Accident,2022-10-06,"Fairbanks, AK",United States,Fatal,Minor,Airplane,cessna,A185F,No,1.0,unknown,1.0,0.0,0.0,0.0,VMC
20221006106079,Accident,2022-10-06,"East Hampton, NY",United States,Fatal,Destroyed,Airplane,seamax_aircraft,M-22,No,1.0,unknown,1.0,0.0,0.0,0.0,VMC
20221006106080,Accident,2022-10-06,"Newport News, VA",United States,Fatal,Substantial,Airplane,cessna,172,No,1.0,unknown,1.0,0.0,2.0,0.0,VMC
20221006106084,Accident,2022-10-06,"Greensboro, NC",United States,Minor,Substantial,Airplane,swensen,Fisher Celebrity,Yes,1.0,unknown,0.0,1.0,0.0,0.0,VMC
20221011106091,Accident,2022-10-06,"Waldron, AR",United States,Non-Fatal,Substantial,Airplane,waszak_arthur_b,WITTMAN TAILWIND W10,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20221011106092,Accident,2022-10-06,"Iola, TX",United States,Non-Fatal,Substantial,Airplane,cessna,150,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20221011106102,Accident,2022-10-06,"Maitland, OF",American Samoa,Fatal,Destroyed,Helicopter,bell,206,No,0.0,unknown,1.0,0.0,0.0,0.0,unknown
20221012106112,Incident,2022-10-06,"Hatay, OF",Turkey,unknown,unknown,unknown,boeing,737,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20221007106085,Accident,2022-10-07,"ROWLESBURG, WV",United States,Serious,Unknown,Airplane,green_l/gilner_d,RV-4,No,1.0,unknown,0.0,0.0,1.0,0.0,unknown
20221007106086,Accident,2022-10-07,"Albuquerque, NM",United States,Serious,Minor,Balloon,aerostar_international,S53A,No,0.0,unknown,0.0,1.0,1.0,1.0,unknown
20221011106094,Accident,2022-10-07,"Libby, MN",United States,Non-Fatal,Substantial,Airplane,kingery_michael_c,ZENITH CH-750,No,1.0,unknown,0.0,0.0,0.0,1.0,unknown
20221009106087,Accident,2022-10-08,"Fort Myers, FL",United States,Serious,Substantial,Helicopter,bell_textron_canada_ltd,505,No,1.0,unknown,0.0,2.0,2.0,0.0,VMC
20221010106089,Accident,2022-10-08,"Woodstock, VA",United States,Non-Fatal,Substantial,Glider,schempp-hirth,DISCUS CS,No,0.0,unknown,0.0,0.0,0.0,1.0,VMC
20221011106098,Accident,2022-10-08,"Dacula, GA",United States,Non-Fatal,Substantial,Airplane,cessna,177RG,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20221011106108,Accident,2022-10-08,"Moab, UT",United States,Minor,Substantial,Helicopter,bell_helicopter_textron_canada,505,No,1.0,unknown,0.0,1.0,0.0,1.0,unknown
20221013106119,Accident,2022-10-08,"Burlington, WA",United States,Non-Fatal,Substantial,Airplane,cessna,172M,No,1.0,unknown,0.0,0.0,0.0,1.0,unknown
20221013106124,Accident,2022-10-08,"Monument Valley, UT",United States,Non-Fatal,Substantial,Airplane,cessna,170B,No,1.0,unknown,0.0,0.0,0.0,2.0,unknown
20221031106228,Accident,2022-10-08,"Los Jaramillos, ",Saint Pierre and Miquelon,Non-Fatal,Substantial,Helicopter,eurocopter,AS350,No,0.0,unknown,0.0,0.0,0.0,6.0,unknown
20221010106088,Accident,2022-10-09,"Northville, NY",United States,Minor,Substantial,Airplane,maule,MX-7-160,No,1.0,unknown,0.0,1.0,0.0,2.0,unknown
20221011106093,Accident,2022-10-09,"Stanwood, IA",United States,Minor,Substantial,Airplane,yates_mike_e,ROARING EAGLE,Yes,1.0,unknown,0.0,1.0,0.0,0.0,VMC
20221011106109,Accident,2022-10-09,"Yulee, FL",United States,Minor,Substantial,Airplane,st_clair_david_l,TANGO 2,Yes,1.0,unknown,0.0,1.0,0.0,1.0,VMC
20221013106125,Accident,2022-10-10,"Marana, AZ",United States,Non-Fatal,Substantial,Airplane,cessna,T210L,No,1.0,unknown,0.0,0.0,0.0,1.0,VMC
20221012106114,Accident,2022-10-11,"Morristown, TN",United States,Non-Fatal,Substantial,Airplane,piper,PA-28,No,1.0,unknown,0.0,0.0,0.0,1.0,VMC
20221013106122,Accident,2022-10-11,"Sterling, CO",United States,Serious,Substantial,Airplane,evans_james_jay,POBER PIXIE,No,1.0,unknown,0.0,0.0,1.0,0.0,unknown
20221013106117,Accident,2022-10-12,"Paola, KS",United States,Minor,Substantial,Airplane,piper,PA-32-300,No,1.0,unknown,0.0,1.0,0.0,0.0,VMC
20221013106123,Accident,2022-10-13,"Middlefield, OH",United States,unknown,unknown,unknown,cessna,310R,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20221014106130,Accident,2022-10-13,"New Smyrna Beach, FL",United States,Non-Fatal,Substantial,Airplane,aero_commander,100,No,1.0,unknown,0.0,0.0,0.0,2.0,VMC
20221018106153,Accident,2022-10-13,"Ardmore, OK",United States,Non-Fatal,Substantial,Airplane,beech,B-60,No,2.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20221025106194,Accident,2022-10-13,"Ulsan, ",South Korean,Fatal,Substantial,Airplane,cessna,172,No,0.0,unknown,1.0,0.0,0.0,0.0,unknown
20221014106129,Accident,2022-10-14,"Knoxville, TN",United States,Non-Fatal,Substantial,Airplane,gulfstream_american_corp,AA-5A,No,1.0,unknown,0.0,0.0,0.0,1.0,unknown
20221014106131,Accident,2022-10-14,"Daytona Beach, FL",United States,Minor,unknown,unknown,robinson_helicopter,R44,No,0.0,unknown,0.0,1.0,0.0,0.0,unknown
20221018106144,Incident,2022-10-14,"Keflavík, ",Iceland,unknown,Minor,Airplane,boeing,787-9,No,2.0,unknown,0.0,0.0,0.0,0.0,unknown
20221018106155,Accident,2022-10-14,"Laramie, WY",United States,Non-Fatal,Substantial,Airplane,quickie,Q2,Yes,0.0,unknown,0.0,0.0,0.0,1.0,VMC
20221019106162,Accident,2022-10-14,"Pell City, AL",United States,Non-Fatal,Substantial,Airplane,mcglaughlin_richard,SPORTSMAN GS2,No,1.0,unknown,0.0,0.0,0.0,1.0,unknown
20221020106165,Accident,2022-10-14,"Montgomery, AL",United States,Non-Fatal,Substantial,Airplane,piper,PA-28,No,1.0,unknown,0.0,0.0,0.0,1.0,VMC
20221021106169,Incident,2022-10-14,"Bahia Solano, ",Colombia,Non-Fatal,unknown,Airplane,cessna,402,No,2.0,unknown,0.0,0.0,0.0,5.0,unknown
20221021106172,Accident,2022-10-14,"Lawrenceburg, TN",United States,Non-Fatal,Substantial,Airplane,howard_aircraft,DGA-15P,No,1.0,unknown,0.0,0.0,0.0,1.0,VMC
20221017106135,Accident,2022-10-15,"Dallas, TX",United States,Non-Fatal,Substantial,Airplane,diamond_aircraft_ind_inc,DA 62,No,2.0,unknown,0.0,0.0,0.0,2.0,VMC
20221017106137,Accident,2022-10-15,"Tucson, AZ",United States,Non-Fatal,Substantial,Airplane,piper,PA-30,No,2.0,unknown,0.0,0.0,0.0,2.0,VMC
20221017106138,Accident,2022-10-15,"Petaluma, CA",United States,Non-Fatal,Substantial,Airplane,boeing,A75N1(PT17),No,1.0,unknown,0.0,0.0,0.0,1.0,VMC
20221017106140,Accident,2022-10-15,"Prescott, AZ",United States,Minor,Substantial,Airplane,aeroprakt_manufacturing_sp_zoo,A22LS,No,1.0,unknown,0.0,1.0,0.0,0.0,unknown
20221018106159,Accident,2022-10-15,"Herlong, NV",United States,Non-Fatal,Substantial,Airplane,piper,J3F-60,No,1.0,unknown,0.0,0.0,0.0,2.0,VMC
20221018106160,Accident,2022-10-15,"Lake Isabel, WA",United States,Non-Fatal,Substantial,Airplane,balcomb_kenneth_c_iii,SEAREY,No,1.0,unknown,0.0,0.0,0.0,1.0,Unk
20221021106171,Accident,2022-10-15,"Elizabethtown, KY",United States,Non-Fatal,Substantial,Airplane,cessna,172P,No,1.0,unknown,0.0,0.0,0.0,2.0,VMC
20221024106182,Accident,2022-10-15,"Marble Canyon, AZ",United States,Non-Fatal,Substantial,Airplane,mooney,M20E,No,1.0,unknown,0.0,0.0,0.0,2.0,VMC
20221025106195,Incident,2022-10-15,"Kitakyushu, ",Japan,Non-Fatal,unknown,Helicopter,bell,206,No,0.0,unknown,0.0,0.0,0.0,6.0,unknown
20221026106199,Accident,2022-10-15,"Kingstree, SC",United States,Non-Fatal,Substantial,Airplane,cirrus,SR22,No,1.0,unknown,0.0,0.0,0.0,0.0,unknown
20221017106134,Accident,2022-10-16,"Cordova, AK",United States,Fatal,Substantial,Airplane,piper,PA-32-260,No,1.0,unknown,1.0,0.0,0.0,0.0,Unk
20221018106157,Accident,2022-10-16,"West Alexandria, OH",United States,Serious,Substantial,Airplane,kolb,FIRESTAR II,Yes,1.0,unknown,0.0,0.0,1.0,0.0,VMC
